order_id,product_id,category,price,base_price,amount,status,user_id,region,priority,order_date,quantity,payment_method,old_name
ORD105133,P1461,Groceries,2956.94,1924.16,7532.48,Refunded,U2320,East,High,2025-07-08,14,Credit Card,item_124
ORD105134,P1544,Electronics,89.54,845.45,4377.7,Cancelled,U2409,North,High,2024-06-26,1,Credit Card,item_311
ORD105135,P1999,Furniture,3426.39,1797.33,6803.71,Processing,U3094,North,Low,2024-12-18,20,COD,item_411
ORD105136,P1965,Clothing,2856.11,363.56,6919.21,Completed,U3050,Central,High,2024-11-27,11,Net Banking,item_316
ORD105137,P1677,Toys,3241.95,2676.61,5608.45,Processing,U2155,North,Medium,2024-01-26,15,Credit Card,item_304
ORD105138,P1205,Electronics,3064.83,593.09,5934.61,Cancelled,U2738,South,Medium,2025-04-22,8,Credit Card,item_75
ORD105139,P1114,Books,1865.59,2116.32,2557.17,Processing,U3368,North,High,2025-08-02,5,UPI,item_428
ORD105140,P1822,Books,3281.84,3166.05,1575.78,Cancelled,,North,Low,2024-07-22,5,COD,item_353
ORD105141,P1585,Clothing,1108.12,3874.65,7782.82,Pending,U2413,Central,High,2024-03-13,5,COD,item_420
ORD105142,P1251,Furniture,3450.76,2887.15,2873.68,Refunded,U3122,Central,Medium,2025-06-29,17,COD,item_472
ORD105143,P1769,Furniture,3313.76,1335.53,4313.37,Refunded,U3303,East,Medium,2024-09-04,17,UPI,item_398
ORD105144,P1158,Furniture,4703.35,420.29,5080.06,Pending,U2252,West,Medium,2024-12-31,19,Credit Card,item_66
ORD105145,P1329,Furniture,1912.37,2042.48,2067.93,Pending,U2204,North,Low,2024-09-04,9,Net Banking,item_61
ORD105146,P1758,Groceries,3927.0,3905.86,5862.72,Processing,U2753,East,High,2025-08-10,10,Credit Card,item_500
ORD105147,P1383,Electronics,276.25,3894.25,5846.64,Completed,,Central,High,2024-10-25,13,Net Banking,item_359
ORD105148,P1931,Sports,2752.68,2286.9,7084.64,Refunded,U3437,West,High,2024-05-09,12,Credit Card,item_254
ORD105149,P1647,Toys,3143.48,3222.0,548.74,Completed,,West,Medium,2024-10-23,1,Net Banking,item_433
ORD105150,P1888,Electronics,348.49,1549.24,462.37,Processing,U2840,East,Low,2024-07-12,13,Credit Card,item_229
ORD105151,P1144,Electronics,84.62,2884.64,6363.28,Completed,U2709,North,Medium,2024-05-23,16,COD,item_348
ORD105152,P1693,Books,417.41,3625.92,440.11,Refunded,U2062,East,Low,2025-04-11,17,Debit Card,item_420
ORD105153,P1102,Toys,4917.41,3333.47,6407.3,Pending,U3401,Central,Low,2025-03-27,16,Credit Card,item_494
ORD105154,P1675,Toys,4866.88,185.5,5100.15,Processing,U2714,West,Medium,2025-01-03,15,UPI,item_281
ORD105155,P1257,Toys,175.36,3285.21,2218.62,Completed,U3007,East,High,2024-06-19,4,Credit Card,item_284
ORD105156,P1492,Furniture,1325.18,246.65,6654.77,Processing,U3192,West,Low,2025-07-14,9,Debit Card,item_447
ORD105157,P1246,Clothing,77.9,667.92,344.62,Refunded,U2648,West,High,2024-08-17,8,UPI,item_225
ORD105158,P1409,Furniture,2304.26,228.3,5771.62,Cancelled,,North,Medium,2024-05-02,5,Debit Card,item_499
ORD105159,P1935,Toys,393.47,3652.0,6039.36,Cancelled,U2501,East,Medium,2024-05-08,7,Debit Card,item_211
ORD105160,P1709,Furniture,2409.2,1276.1,5992.57,Completed,U2080,Central,High,2024-07-11,13,COD,item_170
ORD105161,P1706,Sports,3665.67,3618.82,3994.91,Refunded,U3376,East,Medium,2025-07-15,18,Net Banking,item_454
ORD105162,P1692,Furniture,2236.46,3760.4,717.61,Completed,U2519,East,High,2025-05-31,5,COD,item_265
ORD105163,P1522,Groceries,3556.15,3760.64,4067.84,Cancelled,,West,Medium,2024-12-21,19,UPI,item_461
ORD105164,P1891,Furniture,,1535.58,7399.85,Refunded,U2189,North,Low,2025-04-29,6,Net Banking,item_372
ORD105165,P1249,Toys,4766.43,3074.68,4624.24,Pending,U2919,South,Low,2025-01-28,15,Debit Card,item_343
ORD105166,P1157,Clothing,,1301.13,324.33,Refunded,U3082,South,High,2024-05-16,13,UPI,item_300
ORD105167,P1292,Groceries,3411.57,484.64,7752.51,Pending,U2562,North,Medium,2024-08-25,18,Debit Card,item_499
ORD105168,P1724,Sports,,1075.0,6326.65,Processing,U2517,Central,Low,2024-12-29,15,UPI,item_303
ORD105169,P1694,Electronics,2486.43,1552.07,1482.83,Refunded,U2136,West,Medium,2024-01-14,4,COD,item_433
ORD105170,P1960,Electronics,2600.18,1536.92,5222.26,Cancelled,,East,Low,2024-08-11,17,COD,item_333
ORD105171,P1350,Furniture,707.72,440.46,1187.36,Processing,U2531,South,High,2024-04-16,19,Net Banking,item_396
ORD105172,P1808,Electronics,3083.67,2100.99,1973.5,Refunded,U2377,Central,High,2024-10-25,5,Net Banking,item_411
ORD105173,P1222,Groceries,2941.0,3898.51,3832.23,Completed,U2671,West,Low,2024-04-29,18,Credit Card,item_272
ORD105174,P1160,Furniture,2346.36,2601.6,4365.71,Refunded,U2321,West,Low,2024-12-27,18,COD,item_192
ORD105175,P1279,Sports,148.83,2895.58,7052.76,Cancelled,U2441,Central,Low,2025-09-23,2,Net Banking,item_480
ORD105176,P1490,Electronics,1172.48,2582.87,7958.86,Pending,U2963,West,High,2025-01-30,7,Credit Card,item_256
ORD105177,P1254,Sports,2545.53,2665.67,5465.98,Pending,U2716,West,Low,2025-06-24,5,Credit Card,item_296
ORD105178,P1603,Furniture,563.39,163.64,7174.23,Pending,U2302,South,Low,2024-12-28,19,Net Banking,item_314
ORD105179,P1191,Groceries,763.51,3293.3,2180.17,Completed,U3485,North,High,2024-03-14,17,Credit Card,item_337
ORD105180,P1054,Furniture,4495.12,3903.35,2236.89,Processing,U2302,East,High,2024-06-12,2,UPI,item_423
ORD105181,P1097,Toys,4706.97,3086.92,3069.62,Processing,U2834,North,Medium,2025-06-15,7,UPI,item_202
ORD105182,P1963,Electronics,4298.54,2595.22,1043.93,Pending,U2267,North,Low,2024-08-24,10,Credit Card,item_356
ORD105183,P1392,Books,3272.27,1862.24,7415.76,Refunded,U2901,North,Low,2024-07-29,5,UPI,item_455
ORD105184,P1535,Clothing,91.25,3078.0,2136.93,Pending,,South,High,2025-02-28,10,Credit Card,item_28
ORD105185,P1747,Furniture,769.15,3658.68,1259.98,Pending,U2060,South,High,2025-02-09,18,Net Banking,item_422
ORD105186,P1279,Books,4934.68,935.62,7036.47,Pending,U2301,North,Medium,2024-12-21,2,Debit Card,item_101
ORD105187,P1665,Sports,1533.71,1805.35,3679.72,Cancelled,U2263,North,High,2025-01-13,19,Credit Card,item_316
ORD105188,P1886,Toys,,977.85,100.4,Cancelled,,North,High,2025-07-14,4,Credit Card,item_119
ORD105189,P1193,Electronics,3788.56,1476.79,1141.23,Processing,U3408,South,High,2025-04-28,16,Net Banking,item_312
ORD105190,P1218,Clothing,3255.67,3413.1,1370.68,Cancelled,U2345,West,High,2025-03-21,7,Debit Card,item_366
ORD105191,P1436,Toys,1866.48,3638.18,6100.26,Pending,,South,Low,2024-03-11,16,UPI,item_33
ORD105192,P1070,Clothing,4946.28,1611.79,2608.97,Completed,U2132,North,Low,2024-10-07,18,Net Banking,item_450
ORD105193,P1911,Furniture,182.16,3011.63,1549.29,Refunded,U3181,North,Low,2025-06-19,17,Credit Card,item_74
ORD105194,P1944,Books,2956.73,134.25,4921.05,Pending,U2610,East,Medium,2024-04-04,16,COD,item_73
ORD105195,P1947,Toys,2205.06,3798.56,2212.31,Cancelled,U2213,Central,High,2024-01-16,9,Net Banking,item_345
ORD105196,P1460,Clothing,4546.52,604.76,6555.48,Processing,U2113,East,Low,2025-01-26,2,COD,item_169
ORD105197,P1975,Toys,210.96,781.41,4914.07,Completed,U2387,South,Low,2024-09-21,3,Debit Card,item_426
ORD105198,P1557,Sports,3353.45,1084.09,3007.93,Refunded,U3071,East,High,2025-07-05,7,Credit Card,item_143
ORD105199,P1742,Sports,4977.92,2216.47,5387.64,Cancelled,U3486,South,High,2024-08-23,17,Credit Card,item_224
ORD105200,P1647,Furniture,4125.17,2066.97,480.08,Processing,U2804,Central,Medium,2025-07-09,18,UPI,item_492
ORD105201,P1481,Sports,1629.76,3630.38,2213.06,Pending,U2447,East,Low,2024-08-27,5,Net Banking,item_187
ORD105202,P1890,Sports,4524.33,3919.2,547.01,Pending,U3475,South,Medium,2024-05-30,20,Debit Card,item_379
ORD105203,P1927,Electronics,3221.35,2447.78,2650.14,Processing,U2096,South,High,2025-03-05,19,Credit Card,item_376
ORD105204,P1411,Groceries,116.34,2894.78,6652.62,Pending,U2177,Central,Low,2024-01-01,19,Net Banking,item_49
ORD105205,P1566,Books,471.12,2071.85,5651.09,Pending,U3299,South,Medium,2024-04-15,1,UPI,item_99
ORD105206,P1922,Sports,1533.06,942.05,5324.4,Cancelled,U3050,East,High,2025-08-27,8,Net Banking,item_65
ORD105207,P1957,Sports,444.2,2627.15,816.43,Cancelled,U2668,West,Medium,2024-06-29,7,UPI,item_480
ORD105208,P1209,Furniture,2804.33,2339.72,6177.75,Refunded,U2697,North,High,2024-09-18,14,Debit Card,item_153
ORD105209,P1043,Electronics,2180.5,3964.39,3877.11,Pending,U2845,East,High,2025-01-24,10,UPI,item_454
ORD105210,P1618,Electronics,1483.04,3558.19,4143.65,Completed,U2964,West,Medium,2024-06-14,18,Debit Card,item_116
ORD105211,P1720,Toys,63.01,1281.32,2209.71,Refunded,U3054,Central,Low,2024-12-01,3,Net Banking,item_436
ORD105212,P1505,Toys,1747.68,2530.7,284.21,Completed,U3387,Central,Low,2024-11-29,1,Debit Card,item_229
ORD105213,P1231,Electronics,2760.32,167.37,3770.13,Refunded,U3068,South,Medium,2025-04-15,12,UPI,item_498
ORD105214,P1239,Books,3423.38,2793.81,5739.29,Refunded,U2038,South,Low,2024-05-01,12,UPI,item_128
ORD105215,P1610,Furniture,,3332.07,5563.31,Refunded,U2992,East,High,2024-05-05,13,Debit Card,item_229
ORD105216,P1539,Groceries,850.37,922.05,7851.15,Cancelled,U2286,West,Medium,2024-05-26,3,Net Banking,item_143
ORD105217,P1731,Furniture,3635.21,2147.93,1500.19,Cancelled,U3295,North,Low,2024-03-06,6,UPI,item_166
ORD105218,P1815,Sports,386.43,283.66,561.63,Cancelled,U3265,North,Medium,2024-03-24,12,Debit Card,item_342
ORD105219,P1839,Electronics,1039.67,811.82,7906.79,Completed,U2809,West,High,2025-01-26,17,COD,item_423
ORD105220,P1212,Furniture,3456.75,1134.53,5508.45,Pending,U3358,South,Low,2024-04-07,9,Net Banking,item_1
ORD105221,P1013,Sports,2048.73,2060.19,5076.44,Pending,U2257,Central,Low,2025-07-09,3,Net Banking,item_291
ORD105222,P1776,Electronics,2253.19,587.16,288.3,Pending,U2202,East,Low,2024-12-19,14,UPI,item_86
ORD105223,P1422,Clothing,1989.71,1006.19,4828.56,Cancelled,U2027,North,Low,2024-07-22,5,Credit Card,item_246
ORD105224,P1363,Furniture,1375.27,3991.22,1207.3,Refunded,U2766,East,Medium,2025-06-05,3,UPI,item_316
ORD105225,P1258,Books,702.47,3906.65,1733.07,Completed,U3498,Central,High,2025-01-15,18,Credit Card,item_145
ORD105226,P1058,Furniture,3539.99,3093.47,3942.67,Cancelled,U2079,East,High,2025-07-24,15,UPI,item_159
ORD105227,P1062,Furniture,117.96,3272.73,1197.64,Cancelled,U3113,East,High,2025-04-04,17,Debit Card,item_123
ORD105228,P1788,Groceries,4216.34,3619.2,5036.06,Completed,,Central,Low,2025-04-07,11,COD,item_239
ORD105229,P1306,Toys,4548.1,2871.01,5757.45,Completed,U2491,South,Medium,2025-08-24,19,UPI,item_409
ORD105230,P1397,Sports,3342.09,2068.57,241.73,Cancelled,U2165,South,Medium,2025-08-27,10,Debit Card,item_201
ORD105231,P1021,Books,923.42,2041.82,1683.21,Processing,U2719,Central,Medium,2025-05-21,7,Debit Card,item_213
ORD105232,P1707,Furniture,,2178.94,2759.98,Pending,U3163,West,Medium,2025-08-08,6,Debit Card,item_308
ORD105233,P1759,Clothing,4509.68,1782.25,2316.35,Processing,U2329,South,Low,2025-08-27,5,Net Banking,item_457
ORD105234,P1743,Sports,1872.86,2195.66,7346.36,Pending,U2131,Central,Low,2025-04-09,13,Net Banking,item_247
ORD105235,P1550,Furniture,1216.8,2855.53,466.0,Processing,U3182,North,Medium,2024-04-21,4,UPI,item_275
ORD105236,P1602,Clothing,4635.2,1169.73,3418.4,Completed,U2202,Central,High,2024-08-31,19,Debit Card,item_350
ORD105237,P1352,Sports,76.64,3439.52,7811.8,Completed,U2692,West,High,2025-09-04,5,Debit Card,item_267
ORD105238,P1558,Groceries,2903.68,3035.52,3895.47,Completed,U3014,East,Medium,2025-06-23,7,Credit Card,item_16
ORD105239,P1871,Toys,1802.55,356.38,3474.31,Cancelled,U2653,North,Low,2024-01-22,11,COD,item_88
ORD105240,P1172,Furniture,1996.07,561.87,4529.32,Refunded,,Central,High,2025-10-02,20,COD,item_61
ORD105241,P1530,Electronics,983.77,2066.31,2440.64,Cancelled,U3209,West,High,2025-04-21,19,UPI,item_358
ORD105242,P1125,Furniture,2011.06,294.22,5331.64,Processing,U3088,Central,High,2025-07-14,8,Net Banking,item_254
ORD105243,P1741,Clothing,903.39,3163.31,2314.7,Cancelled,U3491,Central,Medium,2024-01-06,10,Net Banking,item_23
ORD105244,P1892,Groceries,1150.4,2670.92,1147.57,Refunded,U2008,East,High,2024-09-18,15,Credit Card,item_194
ORD105245,P1142,Books,4930.16,177.88,4697.36,Processing,U2499,Central,High,2025-04-03,10,Debit Card,item_455
ORD105246,P1771,Sports,1078.11,3621.94,5057.8,Pending,U3365,East,Low,2025-08-20,6,Credit Card,item_303
ORD105247,P1392,Clothing,2928.24,2658.21,504.25,Refunded,U2317,Central,Medium,2024-06-20,5,UPI,item_146
ORD105248,P1498,Toys,1005.41,3354.68,5228.84,Pending,U2890,West,Medium,2025-04-08,15,UPI,item_363
ORD105249,P1057,Electronics,3681.58,1267.07,576.31,Processing,U2763,South,Medium,2025-02-09,11,UPI,item_260
ORD105250,P1074,Books,2632.44,2738.37,3050.04,Cancelled,U2386,North,Medium,2024-04-21,17,COD,item_119
ORD105251,P1325,Toys,3731.45,21.34,897.72,Completed,U2546,North,High,2024-06-28,9,COD,item_364
ORD105252,P1838,Furniture,331.51,3446.13,1254.26,Refunded,U2742,West,Low,2025-05-13,12,Credit Card,item_8
ORD105253,P1189,Clothing,1738.09,358.22,5404.03,Completed,U2853,East,Medium,2024-02-01,16,COD,item_436
ORD105254,P1839,Books,3065.4,3117.63,2225.54,Completed,,East,Low,2025-05-14,6,UPI,item_44
ORD105255,P1974,Toys,3563.99,1756.79,1354.03,Refunded,U2847,Central,High,2025-08-10,9,Net Banking,item_372
ORD105256,P1702,Books,4849.75,1236.52,2384.54,Completed,U2105,South,Medium,2024-11-18,14,Credit Card,item_455
ORD105257,P1205,Electronics,2845.18,313.97,2043.74,Processing,U3330,North,Medium,2025-06-23,3,Net Banking,item_54
ORD105258,P1140,Sports,2708.81,2553.23,3634.84,Refunded,U3392,Central,Medium,2024-12-10,3,Debit Card,item_458
ORD105259,P1472,Groceries,4868.2,510.39,1511.87,Refunded,U2027,East,High,2024-05-28,10,Credit Card,item_281
ORD105260,P1223,Sports,2985.72,935.45,7005.27,Completed,,North,Low,2024-06-24,1,UPI,item_388
ORD105261,P1749,Sports,248.63,877.73,3603.46,Completed,U3215,South,Low,2024-11-01,3,Debit Card,item_41
ORD105262,P1656,Groceries,1377.1,72.52,6271.48,Refunded,U2099,South,Medium,2025-07-03,18,COD,item_377
ORD105263,P1919,Sports,1690.49,2426.06,5011.35,Refunded,U2274,South,Medium,2025-05-02,8,Credit Card,item_259
ORD105264,P1756,Toys,1252.89,3345.99,7784.97,Completed,,West,High,2025-10-02,3,Net Banking,item_384
ORD105265,P1667,Furniture,3309.67,3603.13,6521.63,Completed,U2675,West,Medium,2024-11-14,18,COD,item_296
ORD105266,P1217,Sports,1288.74,3270.16,7270.84,Cancelled,U2188,West,Medium,2024-01-04,2,UPI,item_220
ORD105267,P1047,Groceries,2312.48,2599.13,6005.36,Refunded,U2117,Central,Low,2025-07-30,19,COD,item_147
ORD105268,P1701,Groceries,417.46,105.32,518.44,Processing,U2171,Central,Low,2025-03-31,14,Credit Card,item_204
ORD105269,P1602,Sports,1484.0,140.08,7957.03,Cancelled,U2867,North,Medium,2025-03-28,2,COD,item_307
ORD105270,P1197,Electronics,2226.43,2338.39,5080.59,Cancelled,U3011,East,High,2024-06-24,12,Credit Card,item_118
ORD105271,P1130,Groceries,2270.15,2547.9,860.68,Processing,U2932,East,Medium,2025-09-28,8,Net Banking,item_102
ORD105272,P1895,Toys,1954.59,3724.13,7329.75,Cancelled,U2103,West,Low,2024-03-17,1,UPI,item_380
ORD105273,P1553,Clothing,3163.75,251.53,2858.34,Refunded,U2762,South,Low,2024-01-01,6,Debit Card,item_145
ORD105274,P1850,Furniture,2238.98,1709.93,6293.04,Cancelled,U2029,South,Medium,2025-05-28,1,Credit Card,item_116
ORD105275,P1331,Clothing,3090.65,1073.16,4645.07,Processing,U3181,West,Low,2024-12-23,16,Debit Card,item_269
ORD105276,P1793,Furniture,290.73,444.31,4203.94,Processing,U2391,West,Medium,2025-07-13,11,COD,item_40
ORD105277,P1571,Clothing,4901.31,3942.66,4690.31,Refunded,U3223,North,Medium,2025-08-07,7,Credit Card,item_253
ORD105278,P1108,Clothing,3682.57,3688.32,1435.13,Refunded,U3453,North,Low,2025-03-14,15,Credit Card,item_187
ORD105279,P1444,Toys,3206.09,2357.05,5265.74,Refunded,U3034,West,Medium,2024-09-11,18,COD,item_210
ORD105280,P1169,Books,1789.56,1419.02,2919.98,Processing,U3160,West,Low,2025-01-27,8,COD,item_325
ORD105281,P1796,Toys,3463.9,2330.76,1799.21,Cancelled,U3347,North,Low,2025-03-21,7,Debit Card,item_103
ORD105282,P1680,Furniture,4908.13,944.8,125.85,Pending,U2788,Central,Low,2024-01-28,15,Debit Card,item_402
ORD105283,P1442,Clothing,4022.97,177.05,7861.66,Processing,U2112,Central,Medium,2025-04-27,2,Credit Card,item_178
ORD105284,P1380,Groceries,2116.63,2347.69,5835.47,Completed,U2355,West,Low,2025-09-26,16,Debit Card,item_297
ORD105285,P1822,Electronics,4325.36,163.36,6354.81,Completed,U2937,Central,Medium,2025-05-27,20,Credit Card,item_13
ORD105286,P1265,Groceries,,3256.48,761.52,Pending,U2392,Central,High,2024-03-25,19,Debit Card,item_172
ORD105287,P1298,Electronics,4962.02,2877.88,2353.26,Cancelled,U2769,South,High,2024-11-07,8,COD,item_239
ORD105288,P1291,Groceries,1185.76,1948.32,816.91,Pending,U3087,Central,Medium,2024-03-09,5,COD,item_251
ORD105289,P1766,Electronics,573.11,3573.58,6943.38,Pending,U2071,East,Low,2025-02-18,13,Net Banking,item_60
ORD105290,P1709,Groceries,2501.4,2532.58,5203.58,Pending,U3064,Central,Low,2025-02-27,17,Net Banking,item_300
ORD105291,P1189,Books,427.74,3931.31,3649.76,Cancelled,U2788,South,Low,2025-06-26,12,Debit Card,item_150
ORD105292,P1275,Sports,3219.63,2247.99,4406.02,Refunded,U2542,Central,Low,2024-03-30,8,COD,item_20
ORD105293,P1448,Toys,4505.55,2561.12,4480.49,Processing,U2771,East,Low,2024-12-22,7,Credit Card,item_417
ORD105294,P1665,Clothing,3238.98,2329.96,6284.03,Refunded,U3031,West,High,2024-08-30,14,COD,item_333
ORD105295,P1738,Electronics,,1543.9,862.35,Refunded,U2501,South,Low,2024-05-23,2,Debit Card,item_428
ORD105296,P1704,Clothing,2307.33,813.18,2529.82,Completed,U2837,West,High,2025-09-06,7,COD,item_243
ORD105297,P1399,Toys,1005.46,1529.89,4796.31,Refunded,U3048,East,Low,2024-06-05,16,Net Banking,item_455
ORD105298,P1905,Furniture,1456.28,704.94,5738.23,Cancelled,U2904,West,Medium,2024-11-22,4,Net Banking,item_334
ORD105299,P1314,Groceries,2335.03,2538.1,1931.29,Refunded,U3338,South,Low,2024-12-30,15,COD,item_170
ORD105300,P1701,Furniture,2928.4,1238.94,1397.15,Cancelled,U2709,Central,Medium,2024-04-03,15,Net Banking,item_498
ORD105301,P1108,Books,1413.93,1380.85,5517.61,Cancelled,U3298,West,Medium,2025-07-27,10,Net Banking,item_340
ORD105302,P1859,Toys,297.42,116.74,213.4,Refunded,U2826,East,Low,2024-11-22,17,UPI,item_90
ORD105303,P1343,Books,463.38,1560.59,5130.72,Refunded,U3368,Central,Low,2024-06-29,5,UPI,item_499
ORD105304,P1689,Furniture,1269.46,949.7,5902.75,Cancelled,U3267,South,Low,2025-04-27,4,Net Banking,item_219
ORD105305,P1128,Groceries,1487.41,975.24,1108.92,Refunded,,Central,Low,2024-03-16,11,UPI,item_440
ORD105306,P1172,Books,2162.81,1243.19,3370.47,Pending,U3113,West,Medium,2024-08-05,10,Net Banking,item_301
ORD105307,P1413,Clothing,4723.52,1961.58,5255.99,Cancelled,U3260,South,Medium,2024-01-24,3,Net Banking,item_126
ORD105308,P1326,Sports,4587.79,2635.24,3698.03,Processing,U2542,South,High,2025-07-27,3,Debit Card,item_165
ORD105309,P1648,Furniture,196.8,3589.3,2664.99,Completed,U3428,West,High,2025-03-21,20,UPI,item_423
ORD105310,P1574,Books,1447.72,2785.97,3864.09,Refunded,U2701,North,Medium,2025-03-30,6,UPI,item_313
ORD105311,P1040,Sports,2661.29,2484.29,4170.95,Processing,U2709,West,Low,2024-10-13,6,Credit Card,item_108
ORD105312,P1748,Clothing,1279.42,1556.44,6083.75,Completed,U2417,South,Medium,2025-04-23,17,Credit Card,item_332
ORD105313,P1755,Toys,2222.4,2824.26,1193.25,Refunded,U3117,West,Medium,2024-07-28,12,Net Banking,item_116
ORD105314,P1742,Books,3880.21,1719.39,3733.22,Pending,U2993,Central,Low,2024-02-27,17,COD,item_252
ORD105315,P1655,Groceries,1146.19,2669.9,7130.48,Completed,U2277,East,Medium,2025-07-18,19,COD,item_87
ORD105316,P1946,Sports,3382.18,3469.79,3919.7,Refunded,U2756,North,Low,2024-08-19,15,Debit Card,item_494
ORD105317,P1912,Furniture,2536.7,3542.49,7018.28,Cancelled,U2038,East,Low,2025-01-04,11,Net Banking,item_285
ORD105318,P1932,Clothing,1195.93,1090.52,4608.54,Processing,U3253,East,Low,2024-05-02,13,UPI,item_388
ORD105319,P1715,Toys,652.12,1786.81,1439.73,Processing,U3028,West,Low,2025-03-24,1,Net Banking,item_177
ORD105320,P1992,Groceries,1906.1,3063.63,944.05,Pending,U2051,West,Low,2024-05-14,5,Net Banking,item_477
ORD105321,P1189,Toys,1057.72,491.94,1957.51,Cancelled,U3195,West,High,2024-03-11,10,COD,item_216
ORD105322,P1608,Toys,545.87,2528.02,3448.52,Refunded,U2210,South,Low,2025-09-02,13,UPI,item_451
ORD105323,P1856,Electronics,2308.77,2844.61,5945.96,Cancelled,U2087,South,High,2025-07-02,19,Net Banking,item_448
ORD105324,P1107,Sports,3369.73,885.41,5589.08,Refunded,,South,Low,2024-10-31,15,Net Banking,item_171
ORD105325,P1806,Groceries,192.43,3216.04,4590.57,Pending,U2564,Central,Low,2024-06-04,1,Net Banking,item_193
ORD105326,P1530,Electronics,,1344.79,4836.32,Completed,U2392,East,High,2024-10-27,15,COD,item_430
ORD105327,P1299,Toys,389.58,2532.01,6409.51,Pending,U2210,Central,Low,2024-01-03,2,UPI,item_176
